INFO 2024-05-04 12:51:37,000 basehttp 1652 11012 "GET /about/ HTTP/1.1" 200 1660
INFO 2024-05-04 12:52:19,065 views 1652 11012 About page accessed
INFO 2024-05-04 12:52:19,066 basehttp 1652 11012 "GET /about/ HTTP/1.1" 200 1660
INFO 2024-05-04 12:52:19,943 autoreload 1652 36892 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:52:20,391 autoreload 14968 19688 Watching for file changes with StatReloader
INFO 2024-05-04 12:52:23,628 views 14968 22620 Index page accessed
INFO 2024-05-04 12:52:23,630 basehttp 14968 22620 "GET / HTTP/1.1" 200 1282
INFO 2024-05-04 12:52:26,560 views 14968 22620 About page accessed
INFO 2024-05-04 12:52:26,561 basehttp 14968 22620 "GET /about/ HTTP/1.1" 200 1664
INFO 2024-05-04 12:52:42,220 views 14968 22620 Index page accessed
INFO 2024-05-04 12:52:42,221 basehttp 14968 22620 "GET / HTTP/1.1" 200 1282
INFO 2024-05-04 12:52:43,406 views 14968 22620 About page accessed
INFO 2024-05-04 12:52:43,407 basehttp 14968 22620 "GET /about/ HTTP/1.1" 200 1664
INFO 2024-05-04 12:52:44,428 views 14968 22620 Index page accessed
INFO 2024-05-04 12:52:44,429 basehttp 14968 22620 "GET / HTTP/1.1" 200 1282
INFO 2024-05-04 12:52:46,786 views 14968 22620 Index page accessed
INFO 2024-05-04 12:52:46,787 basehttp 14968 22620 "GET / HTTP/1.1" 200 1282
INFO 2024-05-04 12:52:48,499 views 14968 22620 About page accessed
INFO 2024-05-04 12:52:48,499 basehttp 14968 22620 "GET /about/ HTTP/1.1" 200 1664
INFO 2024-05-04 12:52:49,604 views 14968 22620 Index page accessed
INFO 2024-05-04 12:52:49,605 basehttp 14968 22620 "GET / HTTP/1.1" 200 1282
INFO 2024-05-04 12:52:50,704 views 14968 22620 About page accessed
INFO 2024-05-04 12:52:50,704 basehttp 14968 22620 "GET /about/ HTTP/1.1" 200 1664
INFO 2024-05-04 12:53:46,472 views 14968 22620 About page accessed
INFO 2024-05-04 12:53:46,472 basehttp 14968 22620 "GET /about/ HTTP/1.1" 200 1664
INFO 2024-05-04 12:53:46,654 autoreload 14968 19688 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:53:47,125 autoreload 8928 26004 Watching for file changes with StatReloader
INFO 2024-05-04 12:53:48,121 views 8928 25472 Index page accessed
INFO 2024-05-04 12:53:48,121 basehttp 8928 25472 "GET / HTTP/1.1" 200 1286
INFO 2024-05-04 12:53:49,378 views 8928 25472 About page accessed
INFO 2024-05-04 12:53:49,379 basehttp 8928 25472 "GET /about/ HTTP/1.1" 200 1664
INFO 2024-05-04 12:53:50,795 views 8928 25472 Index page accessed
INFO 2024-05-04 12:53:50,795 basehttp 8928 25472 "GET / HTTP/1.1" 200 1286
INFO 2024-05-04 12:53:53,562 views 8928 25472 About page accessed
INFO 2024-05-04 12:53:53,563 basehttp 8928 25472 "GET /about/ HTTP/1.1" 200 1664
INFO 2024-05-04 12:53:55,286 views 8928 25472 Index page accessed
INFO 2024-05-04 12:53:55,286 basehttp 8928 25472 "GET / HTTP/1.1" 200 1286
INFO 2024-05-04 12:53:56,509 views 8928 25472 About page accessed
INFO 2024-05-04 12:53:56,509 basehttp 8928 25472 "GET /about/ HTTP/1.1" 200 1664
INFO 2024-05-04 12:53:58,032 views 8928 25472 Index page accessed
INFO 2024-05-04 12:53:58,032 basehttp 8928 25472 "GET / HTTP/1.1" 200 1286
INFO 2024-05-04 12:54:01,932 views 8928 25472 About page accessed
INFO 2024-05-04 12:54:01,933 basehttp 8928 25472 "GET /about/ HTTP/1.1" 200 1664
INFO 2024-05-04 12:54:18,937 views 8928 25472 About page accessed
INFO 2024-05-04 12:54:18,938 basehttp 8928 25472 "GET /about/ HTTP/1.1" 200 1664
INFO 2024-05-04 12:54:19,078 autoreload 8928 26004 C:\Users\顯闉\PycharmProjects\Project_hw\myproject\hwapp\views.py changed, reloading.
INFO 2024-05-04 12:54:19,573 autoreload 35848 22092 Watching for file changes with StatReloader
INFO 2024-05-04 12:54:20,188 views 35848 37008 About page accessed
INFO 2024-05-04 12:54:20,189 basehttp 35848 37008 "GET /about/ HTTP/1.1" 200 1660
INFO 2024-05-04 12:54:22,190 views 35848 37008 Index page accessed
INFO 2024-05-04 12:54:22,191 basehttp 35848 37008 "GET / HTTP/1.1" 200 1286
INFO 2024-05-04 12:54:22,930 views 35848 37008 About page accessed
INFO 2024-05-04 12:54:22,931 basehttp 35848 37008 "GET /about/ HTTP/1.1" 200 1660
INFO 2024-05-04 12:54:23,570 views 35848 37008 Index page accessed
INFO 2024-05-04 12:54:23,570 basehttp 35848 37008 "GET / HTTP/1.1" 200 1286
INFO 2024-05-04 12:54:24,032 views 35848 37008 Index page accessed
INFO 2024-05-04 12:54:24,033 basehttp 35848 37008 "GET / HTTP/1.1" 200 1286
INFO 2024-05-04 12:54:24,695 views 35848 37008 About page accessed
INFO 2024-05-04 12:54:24,696 basehttp 35848 37008 "GET /about/ HTTP/1.1" 200 1660
INFO 2024-05-04 12:54:25,090 views 35848 37008 About page accessed
INFO 2024-05-04 12:54:25,090 basehttp 35848 37008 "GET /about/ HTTP/1.1" 200 1660
INFO 2024-05-04 12:54:25,969 views 35848 37008 Index page accessed
INFO 2024-05-04 12:54:25,970 basehttp 35848 37008 "GET / HTTP/1.1" 200 1286
INFO 2024-05-04 12:54:26,597 views 35848 37008 Index page accessed
INFO 2024-05-04 12:54:26,597 basehttp 35848 37008 "GET / HTTP/1.1" 200 1286
INFO 2024-05-04 12:54:41,918 views 35848 37008 Index page accessed
INFO 2024-05-04 12:54:41,918 basehttp 35848 37008 "GET / HTTP/1.1" 200 1286
